"Job.Title","Position","Employee.Identifier","Fiscal.Year.2012","Fiscal.Year.2013","Total.Biennium","agency"
"LABORATORY TECHNICIAN II","CL3212","C617013F7C","$2,971.83","","$2,971.83","Industrial Commission"
"LABORATORY TECHNICIAN III ","CL3213","A2A9640D38","$44,954.01","$53,333.04","$98,287.05","Industrial Commission"
"LEGAL ASSISTANT II","CL0702","9F30A385CD","$44,760.37","$50,759.96","$95,520.33","Industrial Commission"
"OFFICE ASSISTANT II ","CL0032","972F032580","$28,220.10","$35,839.00","$64,059.10","Industrial Commission"
"OFFICE ASSISTANT II ","CL0032","C617013F7C","$25,634.69","$18,009.96","$43,644.65","Industrial Commission"
"OFFICE ASSISTANT III","CL0033","7A65A33229","$34,170.59","$35,600.04","$69,770.63","Industrial Commission"
"OFFICE ASSISTANT III","CL0033","BB32D30FC2","$18,930.01","$30,068.47","$48,998.48","Industrial Commission"
"OFFICE ASSISTANT III","CL0033","D84F30B58F","$11,066.68","","$11,066.68","Industrial Commission"
"OIL & GAS METER SYS SPEC","CL5300","C4098D0BFB","$54,139.88","$58,429.96","$112,569.84","Industrial Commission"
"OIL & GAS PROD ANALYST","CL2098","9AD6A9A4D6","$28,437.28","$47,742.00","$76,179.28","Industrial Commission"
"OIL & GAS PROD ANALYST","CL2098","FFADF0A32D","$51,719.36","$58,456.96","$110,176.32","Industrial Commission"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","1258DD99F0","$116,165.71","$128,000.00","$244,165.71","Industrial Commission"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","8C73C32D86","$142,085.48","$172,044.69","$314,130.17","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","076AB1E4D3","$11,327.85","","$11,327.85","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","0E4AC1F9B4","","$111,006.96","$111,006.96","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","134C61D3D3","$59,678.36","$72,340.96","$132,019.32","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","149FA596B1","$56,884.04","$75,562.96","$132,447.00","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","1D651B87B5","$59,678.36","$68,983.06","$128,661.42","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","1D6FF00587","$94,078.46","$110,904.04","$204,982.50","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","2212B6AA7A","$91,657.94","$109,615.04","$201,272.98","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","3C59831FC0","$90,447.68","$108,326.04","$198,773.72","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","3FFAC46487","$74,310.92","$82,240.00","$156,550.92","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","477E15C8BB","","$40,907.62","$40,907.62","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","548211CAD1","$8,600.00","$2,965.58","$11,565.58","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","57A50C30F0","$65,536.54","$71,466.96","$137,003.50","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","5C1DA68DB2","","$41,291.01","$41,291.01","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","5F47805935","$67,654.49","$75,786.96","$143,441.45","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","74547CB548","$63,922.77","$77,604.04","$141,526.81","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","7D9B8F4353","$81,391.81","$91,413.04","$172,804.85","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","84152A676B","$74,320.97","$41,065.35","$115,386.32","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","87CA66F528","$93,775.90","$102,400.00","$196,175.90","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","8A700F68A7","","$68,019.85","$68,019.85","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","8B57E77230","$63,418.58","$77,711.00","$141,129.58","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","8E156F4415","$61,804.82","$75,026.04","$136,830.86","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","9E1FADDDB7","$34,181.07","$59,413.04","$93,594.11","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","A24B3F0E59","$30,429.43","$62,889.00","$93,318.43","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","A485A64548","$61,603.19","$73,415.04","$135,018.23","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","A59A6297D2","$69,268.13","$85,767.00","$155,035.13","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","A7E579292F","$58,149.04","$64,640.00","$122,789.04","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","A9F1D81A15","$66,040.73","$2,912.60","$68,953.33","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","AA63886A25","$49,549.82","$70,579.04","$120,128.86","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","AE6BE1F8E5","$3,335.73","","$3,335.73","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","B4E59AE8E8","$40,057.82","$63,533.00","$103,590.82","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","B998DC764C","","$16,542.61","$16,542.61","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","BC40063356","$103,760.54","$124,217.96","$227,978.50","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","C60E4BB5CA","$69,570.70","$85,767.00","$155,337.70","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","C7B04E250F","$61,594.56","$71,804.04","$133,398.60","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","CB9C69A561","$84,396.38","$101,448.04","$185,844.42","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","CC2D308B5A","$126,135.36","","$126,135.36","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","D21F5C05DC","$76,428.88","$90,600.00","$167,028.88","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","D939EBEF10","$74,109.17","$89,526.04","$163,635.21","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","E134ECAAFC","$49,219.10","$58,666.96","$107,886.06","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","E19F7160FF","$33,596.42","$63,533.00","$97,129.42","Industrial Commission"
"OTHER-NOT CLS-PROF","NC9022","EDB4B9C618","$36,048.32","$63,748.04","$99,796.36","Industrial Commission"
"OTHER-NOT CLS-TECH","NC9023","64A1AE2BE9","","$3,300.00","$3,300.00","Industrial Commission"
"OTHER-NOT CLS-TECH","NC9023","7306B41283","","$6,417.94","$6,417.94","Industrial Commission"
"OTHER-NOT CLS-TECH","NC9023","8CE0255EF0","","$9,444.00","$9,444.00","Industrial Commission"
"OTHER-NOT CLS-TECH","NC9023","AEAC44F4E4","","$7,367.00","$7,367.00","Industrial Commission"
"OTHER-NOT CLS-TECH","NC9023","D0B6059834","","$4,493.00","$4,493.00","Industrial Commission"
"PUBLIC INFO SPEC II ","CL0822","99B72C6C74","$3,652.81","","$3,652.81","Industrial Commission"
"PUBLIC INFO SPEC II ","CL0822","A39D43A38D","$31,970.36","$51,525.04","$83,495.40","Industrial Commission"
"SEISMIC FIELD REP ","CL5401","122C10ECAD","$54,341.63","$62,548.04","$116,889.67","Industrial Commission"
"STOREKEEPER I ","CL0631","AC5AD6E125","$4,879.12","$18,347.42","$23,226.54","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2B15BD1D4D","","$5,284.38","$5,284.38","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","3FF59B4B7B","","$5,448.00","$5,448.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","577924887C","$3,454.00","$1,215.50","$4,669.50","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","64A1AE2BE9","","$13,989.00","$13,989.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","726F2F5EA6","","$18,372.25","$18,372.25","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","88B42DC01D","$8,676.00","$12,165.00","$20,841.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","9B74140468","$2,052.50","","$2,052.50","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","B478501BEF","","$6,216.00","$6,216.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","BB32D30FC2","$3,270.00","","$3,270.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","CB606466E4","","$4,488.00","$4,488.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D0B6059834","$9,514.02","$13,471.89","$22,985.91","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E0F8EEF393","$9,305.00","$8,516.75","$17,821.75","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E1FE3E42B0","$1,240.00","$4,200.00","$5,440.00","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E4DE63C622","","$2,535.50","$2,535.50","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E8F4EA691B","","$11,714.50","$11,714.50","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E9144842C1","","$6,646.80","$6,646.80","Industrial Commission"
"TEMP-NOT CLS-ADMIN SPT","NC9036","F37CCFB0D6","","$217.25","$217.25","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","0031547303","","$6,816.00","$6,816.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","019B0086BE","$1,535.00","","$1,535.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","02261F14A5","$2,221.50","$3,208.75","$5,430.25","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","13D9620451","$1,770.00","$2,624.00","$4,394.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","154FC695DE","$862.50","$5,228.50","$6,091.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","1FD48FD05A","","$1,220.00","$1,220.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","20071C61C1","$418.00","","$418.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","2F85FBBEDF","","$640.00","$640.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","339B445A1E","$1,807.50","$2,684.75","$4,492.25","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","3FCC893D16","","$1,880.00","$1,880.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","4894D0AF52","$3,678.50","","$3,678.50","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","5A36A0733E","$50.00","","$50.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","60185DC28F","$772.50","$7,762.00","$8,534.50","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","640F4AFBBB","$6,145.00","$2,442.00","$8,587.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","6F5B54FA3B","$11,534.50","$13,778.50","$25,313.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","712F055043","$7,619.50","$20,571.28","$28,190.78","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","792866939E","$20,787.00","$5,784.00","$26,571.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","7A54F6997D","$7,346.00","$3,390.00","$10,736.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","8901D90F04","$19,448.00","$19,524.50","$38,972.50","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","9F272FE773","$4,691.50","$1,506.00","$6,197.50","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","A28B6B8AA2","","$2,760.00","$2,760.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","BCD91FB500","$797.50","","$797.50","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","C3648A31BD","$19,182.00","$28,388.00","$47,570.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","C5A6AA2101","","$4,992.00","$4,992.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","C8FF7B1820","$19,254.00","$28,476.00","$47,730.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","D6A1FC14A0","$450.00","$410.00","$860.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","DFC3105953","$2,046.00","","$2,046.00","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","EFC8CCB3C5","","$21,518.25","$21,518.25","Industrial Commission"
"TEMP-NOT CLS-PARAPROF ","NC9035","FBF90F3A6E","$9,648.25","$10,470.75","$20,119.00","Industrial Commission"
"ACCOUNT/BUDGET SPEC III ","CL0223","4C75242D92","$61,826.87","$63,210.92","$125,037.79","Information Technology Dept"
"ACCOUNT/BUDGET SPEC III ","CL0223","B09E968F9B","$60,323.79","$62,670.00","$122,993.79","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","010E698D7A","$28,359.93","","$28,359.93","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","017B687598","","$5,524.52","$5,524.52","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","64522BB273","$2,782.66","","$2,782.66","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","8360BA0DAC","$2,400.00","$28,880.00","$31,280.00","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","AD93BF156D","$10,716.57","","$10,716.57","Information Technology Dept"
"ADMIN ASSISTANT I ","CL0041","F2C683AA38","$4,900.00","$22,844.82","$27,744.82","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","010E698D7A","$2,703.00","$33,929.70","$36,632.70","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","062D069B05","$34,739.42","$34,884.00","$69,623.42","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","24309D6B0C","","$2,127.27","$2,127.27","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","64522BB273","$32,919.44","$5,944.00","$38,863.44","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","819E77FE25","$15,292.18","$16,613.35","$31,905.53","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","8360BA0DAC","","$2,779.00","$2,779.00","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","89D7629E3E","$23,771.70","","$23,771.70","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","8C8A46FFDB","","$25,011.00","$25,011.00","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","9C02D879F0","$38,911.48","$39,620.03","$78,531.51","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","A98A537F98","$3,128.84","","$3,128.84","Information Technology Dept"
"ADMIN ASSISTANT II","CL0042","BC70D4FA72","$39,190.20","$39,165.41","$78,355.61","Information Technology Dept"
"ADMIN ASSISTANT III ","CL0043","8360BA0DAC","$939.13","","$939.13","Information Technology Dept"
"ADMIN ASSISTANT III ","CL0043","945C0616BE","$46,898.65","$48,263.95","$95,162.60","Information Technology Dept"
"ADMIN ASSISTANT III ","CL0043","A98A537F98","$14,625.69","","$14,625.69","Information Technology Dept"
"ADMIN ASSISTANT III ","CL0043","C411AA8964","$3,753.00","","$3,753.00","Information Technology Dept"
"ADMIN ASSISTANT III ","CL0043","C6B3DAEA7B","$10,636.69","","$10,636.69","Information Technology Dept"
"ADMIN OFR I ","CL0911","12548C6D04","$43,033.08","$45,996.00","$89,029.08","Information Technology Dept"
"ADMIN OFR II","CL0912","6378150563","$14,446.24","$40,562.00","$55,008.24","Information Technology Dept"
"ADMIN STAFF OFFICER I ","CL0951","09F3A133C0","$46,260.47","$48,600.00","$94,860.47","Information Technology Dept"
"ADMIN STAFF OFFICER I ","CL0951","9EACF5D3FC","$56,643.51","$57,626.87","$114,270.38","Information Technology Dept"
"ADMIN STAFF OFFICER III ","CL0953","E27518DEA5","$58,157.94","$58,380.00","$116,537.94","Information Technology Dept"
"APPOINTED--NOT CLASSIFIED ","NC9002","0E07D92533","$139,751.64","$135,935.00","$275,686.64","Information Technology Dept"
"APPOINTED--NOT CLASSIFIED ","NC9002","2FB675ABAC","","$106,486.83","$106,486.83","Information Technology Dept"
"APPOINTED--NOT CLASSIFIED ","NC9002","5F0FB4FBC0","$86,156.90","","$86,156.90","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","2E865EF075","$74,835.82","$6,850.00","$81,685.82","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","4558EC7C29","$75,061.96","$79,248.35","$154,310.31","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","4847E55447","$79,740.54","$85,406.64","$165,147.18","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","737C411926","","$64,862.18","$64,862.18","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","7BF493EA5E","$80,430.42","$79,413.35","$159,843.77","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","80D86BDD84","$86,741.76","$90,946.69","$177,688.45","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","A560AFB891","$12,984.00","$82,044.00","$95,028.00","Information Technology Dept"
"ARCHITECT ASSOCIATE ","CL0179","C1C33EEAC3","$65,567.66","$70,640.00","$136,207.66","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","02B8A06BA9","","$870.00","$870.00","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","0848D7627A","$1,547.62","$6,700.00","$8,247.62","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","08755089E7","$4,521.74","$6,700.00","$11,221.74","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","0AE453E100","","$185.71","$185.71","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","56FE8F312B","","$14,500.00","$14,500.00","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","5AC615442F","$4,162.86","$4,560.54","$8,723.40","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","61262DBBA1","","$3,550.00","$3,550.00","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","62D34169F4","","$21,430.54","$21,430.54","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","644A526CFC","","$912.50","$912.50","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","6458921D9B","$31,352.47","","$31,352.47","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","8DB6154405","","$4,070.00","$4,070.00","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","9EE34E8698","$10,549.45","$38,442.00","$48,991.45","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","ADF89A8F9C","","$14,022.50","$14,022.50","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","B2F781432D","","$11,700.00","$11,700.00","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","BA89EFEBF1","$75,712.85","","$75,712.85","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","C29A881823","","$1,971.43","$1,971.43","Information Technology Dept"
"BUDGETED-PENDING CLASSF'N ","999998","F604E0965F","$14,473.03","","$14,473.03","Information Technology Dept"
"BUSINESS ANALYST I","CL0881","4A60EDAF7C","$18,116.57","$67,452.15","$85,568.72","Information Technology Dept"
"BUSINESS ANALYST II ","CL0882","0885158AA9","","$60,770.00","$60,770.00","Information Technology Dept"
"BUSINESS ANALYST III","CL0883","0A84CFDD02","$84,025.55","$87,600.00","$171,625.55","Information Technology Dept"
"BUSINESS ANALYST III","CL0883","0FF81CC32F","$88,231.36","$91,764.00","$179,995.36","Information Technology Dept"
"BUSINESS COMM SPECIALIST","CL0820","C411AA8964","$3,941.00","$49,953.78","$53,894.78","Information Technology Dept"
"BUSINESS MANAGER I","CL0431","13ED589027","","$33,281.58","$33,281.58","Information Technology Dept"
"BUSINESS MANAGER I","CL0431","9EB1DE58A2","$39,711.04","","$39,711.04","Information Technology Dept"
"CJIS PROJECT DIRECTOR ","CL0129","836726326C","$82,515.24","$83,848.00","$166,363.24","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","0CE2509077","$12,501.43","","$12,501.43","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","24309D6B0C","","$24,622.83","$24,622.83","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","358498B9D9","$67,527.00","$28,503.08","$96,030.08","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","695EFED336","","$21,600.00","$21,600.00","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","C9E4C2E468","$32,076.49","$45,784.00","$77,860.49","Information Technology Dept"
"COMPUTER & NETWK SPEC II","CL0174","F48F47757D","","$15,516.00","$15,516.00","Information Technology Dept"
"COMPUTER & NETWK SPEC III ","CL0175","6C8C5B9816","$28,553.51","$63,342.78","$91,896.29","Information Technology Dept"
"COMPUTER & NETWK SPEC III ","CL0175","6EFBA428AA","$67,625.31","$68,160.00","$135,785.31","Information Technology Dept"
"COMPUTER & NETWK SPEC III ","CL0175","F5A53A16C2","$20,050.94","","$20,050.94","Information Technology Dept"
"COMPUTER OPERATIONS MGR ","CL0125","EFDF969F37","$74,222.48","$73,344.92","$147,567.40","Information Technology Dept"
"COMPUTER OPERATOR I ","CL0114","2882BA070C","$12,594.82","$11,218.15","$23,812.97","Information Technology Dept"
"COMPUTER OPERATOR I ","CL0114","2C8B226B72","$33,662.54","","$33,662.54","Information Technology Dept"
"COMPUTER OPERATOR I ","CL0114","309D4C5799","","$26,094.68","$26,094.68","Information Technology Dept"
"COMPUTER OPERATOR I ","CL0114","37759B39DE","$44,638.51","$43,541.94","$88,180.45","Information Technology Dept"
