"Job.Title","Position","Employee.Identifier","Fiscal.Year.2010","Fiscal.Year.2011","Total.Biennium","agency"
"ENV HEALTH PRACT II ","CL3402","47BBD72036","$47,148.00","$49,714.18","$96,862.18","Health Department"
"ENV HEALTH PRACT II ","CL3402","7EF84D74C0","$41,136.00","$43,188.00","$84,324.00","Health Department"
"ENV HEALTH PRACT II ","CL3402","A78F96B47F","$39,036.00","$42,947.82","$81,983.82","Health Department"
"ENV HEALTH PRACT II ","CL3402","EDB22FCF1F","$44,880.00","$47,124.00","$92,004.00","Health Department"
"ENVIRON SCIENCES ADMIN I","CL5274","5A26CBE297","$63,788.00","$67,008.00","$130,796.00","Health Department"
"ENVIRON SCIENCES ADMIN I","CL5274","94DB72DD90","$56,664.00","$59,496.00","$116,160.00","Health Department"
"ENVIRON SCIENCES ADMIN I","CL5274","A1433ACED1","$63,878.00","$69,050.57","$132,928.57","Health Department"
"ENVIRON SCIENCES ADMIN I","CL5274","DA5E839F5D","$64,708.00","$66,888.00","$131,596.00","Health Department"
"ENVIRON SCIENCES ADMIN I","CL5274","DEDB99185C","$64,836.00","$68,076.00","$132,912.00","Health Department"
"ENVIRON SCIENCES ADMIN II ","CL5275","800E742FB9","$79,304.00","$82,830.00","$162,134.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","01CD3FB275","$38,760.00","$41,704.00","$80,464.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","0F76A87268","$38,412.00","$41,332.00","$79,744.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","10263B0E2A","$44,148.00","$46,356.00","$90,504.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","114ABC592B","$40,524.00","$42,552.00","$83,076.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","150A10AE09","$12,041.68","","$12,041.68","Health Department"
"ENVIRON SCIENTIST II","CL5272","16DFA90DBC","$38,988.00","$40,932.00","$79,920.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","1E36C0FEE1","$38,412.00","$40,332.00","$78,744.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","268AFB5B5C","$38,352.00","$41,272.00","$79,624.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","312A7154EF","$10,176.00","","$10,176.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","339986F577","","$18,100.50","$18,100.50","Health Department"
"ENVIRON SCIENTIST II","CL5272","4AF10A1D07","$35,156.00","$40,272.00","$75,428.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","4C8559EA68","$45,600.00","$48,880.00","$94,480.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","4E58E7303B","$38,352.00","$40,272.00","$78,624.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","50B365E89C","$44,928.00","$47,172.00","$92,100.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","59E693A610","$38,400.00","$3,360.00","$41,760.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","5D394AD667","$7,078.91","$35,558.62","$42,637.53","Health Department"
"ENVIRON SCIENTIST II","CL5272","6444F6D9C5","$18,752.37","$40,140.00","$58,892.37","Health Department"
"ENVIRON SCIENTIST II","CL5272","664477ECAD","$38,352.00","$41,272.00","$79,624.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","69EE6FECEE","$41,530.00","$43,344.00","$84,874.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","747BD17B8F","$39,612.00","$41,592.00","$81,204.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","782B7BCFC5","$38,220.52","$41,272.00","$79,492.52","Health Department"
"ENVIRON SCIENTIST II","CL5272","7B0B73D185","$39,138.00","$36,949.00","$76,087.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","7F81DADE37","$38,412.00","$40,332.00","$78,744.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","847F24E884","$43,788.00","$46,972.00","$90,760.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","8488FAF120","$38,976.00","$40,920.00","$79,896.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","902119AAD0","$39,300.00","$42,268.00","$81,568.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","985340F216","$38,412.00","$40,332.00","$78,744.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","986DCD97CF","$39,412.00","$33,119.43","$72,531.43","Health Department"
"ENVIRON SCIENTIST II","CL5272","9B31D24762","$46,152.00","$48,456.00","$94,608.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","9C0C13E56B","$40,776.00","$42,816.00","$83,592.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","9DF0D688B0","$39,760.00","$40,704.00","$80,464.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","9EF3F1210D","$43,428.00","$46,632.00","$90,060.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","A9ADDCE45E","$38,796.00","$41,519.57","$80,315.57","Health Department"
"ENVIRON SCIENTIST II","CL5272","B4EF69A6D1","$21,215.93","$43,288.00","$64,503.93","Health Department"
"ENVIRON SCIENTIST II","CL5272","B60CB78760","$39,060.00","$41,016.00","$80,076.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","B965702F9A","$36,898.81","","$36,898.81","Health Department"
"ENVIRON SCIENTIST II","CL5272","BADD7CABED","$38,852.00","$40,272.00","$79,124.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","BD3C16C7E8","$39,804.00","$41,796.00","$81,600.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","C3D2FC4841","$38,400.00","$40,320.00","$78,720.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","C5A59990D9","$3,346.03","","$3,346.03","Health Department"
"ENVIRON SCIENTIST II","CL5272","C70E7FC9DF","$38,760.00","$40,704.00","$79,464.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","C848FC78CD","","$22,095.00","$22,095.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","CBA02AE441","$46,740.00","$49,811.48","$96,551.48","Health Department"
"ENVIRON SCIENTIST II","CL5272","CE42620437","$37,167.00","$40,272.00","$77,439.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","D1C6CAEFC0","$38,448.00","$20,362.74","$58,810.74","Health Department"
"ENVIRON SCIENTIST II","CL5272","D2AABE8A7D","$25,850.09","","$25,850.09","Health Department"
"ENVIRON SCIENTIST II","CL5272","D5F674E553","$38,400.00","$9,117.30","$47,517.30","Health Department"
"ENVIRON SCIENTIST II","CL5272","D7EEC11A4C","$38,900.00","$40,320.00","$79,220.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","D9B0844E07","$41,128.00","$42,132.00","$83,260.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","E803DD38A8","$39,288.00","$42,256.00","$81,544.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","F412673307","$39,912.00","$42,904.00","$82,816.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","F74C8C538E","","$26,328.00","$26,328.00","Health Department"
"ENVIRON SCIENTIST II","CL5272","FB8AEF563B","$47,852.39","$50,160.00","$98,012.39","Health Department"
"ENVIRON SCIENTIST II","CL5272","FD4BEC1F7C","","$26,169.57","$26,169.57","Health Department"
"ENVIRON SCIENTIST III ","CL5273","0CBB3B909A","$53,316.00","$55,980.00","$109,296.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","1655B6BABF","$46,164.00","$48,468.00","$94,632.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","17059D7450","$53,148.00","$55,800.00","$108,948.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","312A7154EF","$28,972.93","","$28,972.93","Health Department"
"ENVIRON SCIENTIST III ","CL5273","41E5514203","$61,868.00","$64,944.00","$126,812.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","4ACE4822E7","$51,352.00","$53,436.00","$104,788.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","4AF10A1D07","$3,196.00","","$3,196.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","51EE06A583","$42,468.00","$45,592.00","$88,060.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","557454A9EE","$54,366.00","$57,338.00","$111,704.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","64B06FF023","$46,164.00","$49,468.00","$95,632.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","654AFA40B9","$51,278.00","$53,724.00","$105,002.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","8B31C7F19A","$44,112.00","$47,010.35","$91,122.35","Health Department"
"ENVIRON SCIENTIST III ","CL5273","91BD753B0F","$50,280.00","$52,800.00","$103,080.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","9CA4AEA212","$47,181.32","$49,988.00","$97,169.32","Health Department"
"ENVIRON SCIENTIST III ","CL5273","AC22A53F21","$50,496.00","$53,016.00","$103,512.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","AC49E42F2B","$54,864.00","$57,612.00","$112,476.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","B7728688E4","$62,364.00","$65,484.00","$127,848.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","CCCE9175DC","","$37,498.00","$37,498.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","D10F2C7E41","$49,776.00","$52,260.00","$102,036.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","D575C1C413","$54,386.00","$56,130.00","$110,516.00","Health Department"
"ENVIRON SCIENTIST III ","CL5273","E87366731C","$47,204.00","$49,704.79","$96,908.79","Health Department"
"ENVIRON SCIENTIST III ","CL5273","EA98954F98","$8,440.63","","$8,440.63","Health Department"
"ENVIRON SCIENTIST III ","CL5273","EBDAE2B878","$22,733.39","$27,268.00","$50,001.39","Health Department"
"ENVIRON SCIENTIST III ","CL5273","F4946DC05C","$52,608.00","$51,260.68","$103,868.68","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","004B077D60","$57,708.00","$11,748.54","$69,456.54","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","4154E432EA","$58,152.00","$61,056.00","$119,208.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","5F701DCF17","$54,792.00","$58,528.00","$113,320.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","69030B83A4","$58,652.00","$60,936.00","$119,588.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","84821B5A3B","$56,568.00","$60,400.00","$116,968.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","9A986FF6A8","$52,408.00","$54,976.00","$107,384.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","A143499A6C","","$9,237.51","$9,237.51","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","BC323FE984","$57,564.00","$60,444.00","$118,008.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","C3FBE7E388","$315.00","$42,618.00","$42,933.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","E2B574381A","$49,068.00","$51,516.00","$100,584.00","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","F245D05208","$33,943.56","","$33,943.56","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","F6297E0AC3","","$17,394.10","$17,394.10","Health Department"
"ENVIRONMENTAL ENGR II ","CL2042","FA9D2C1D89","$43,292.00","$47,206.77","$90,498.77","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","03A80490EC","$61,260.00","$64,320.00","$125,580.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","10DE65780F","$59,460.00","$63,576.00","$123,036.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","12465F9C39","$64,696.00","$67,904.00","$132,600.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","2E21E722BC","$60,538.00","$63,552.00","$124,090.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","33D4249267","$62,504.00","$66,644.00","$129,148.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","5066EF5DFC","$69,698.00","$74,086.02","$143,784.02","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","56E7441309","$63,968.00","$68,270.00","$132,238.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","586295549F","$61,340.00","$66,925.85","$128,265.85","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","82AAB3B4C3","$60,368.00","$62,856.00","$123,224.00","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","BB10503190","$61,912.47","$65,972.71","$127,885.18","Health Department"
"ENVIRONMENTAL ENGR III","CL2043","FA14686E4F","$55,308.00","$58,068.00","$113,376.00","Health Department"
"EPIDEMIOLOGIST II ","CL3412","1C2FB0A01A","","$21,273.52","$21,273.52","Health Department"
"EPIDEMIOLOGIST II ","CL3412","1FAA7445E9","$38,625.00","$15,665.30","$54,290.30","Health Department"
"EPIDEMIOLOGIST II ","CL3412","20A36D3DE3","$37,050.18","$9,949.14","$46,999.32","Health Department"
"EPIDEMIOLOGIST II ","CL3412","2CF2C064AF","$40,608.00","$44,051.09","$84,659.09","Health Department"
"EPIDEMIOLOGIST II ","CL3412","3A71BDC3D2","$47,652.00","$50,040.00","$97,692.00","Health Department"
"EPIDEMIOLOGIST II ","CL3412","3B7F79C240","","$18,038.82","$18,038.82","Health Department"
"EPIDEMIOLOGIST II ","CL3412","3F781657E0","","$29,268.00","$29,268.00","Health Department"
"EPIDEMIOLOGIST II ","CL3412","49DABB5AB8","$37,367.87","$39,863.15","$77,231.02","Health Department"
"EPIDEMIOLOGIST II ","CL3412","4B7CAD95FD","$37,501.79","$39,396.43","$76,898.22","Health Department"
"EPIDEMIOLOGIST II ","CL3412","4B9FF97314","","$21,307.32","$21,307.32","Health Department"
"EPIDEMIOLOGIST II ","CL3412","9062A147F8","$36,410.81","$10,535.49","$46,946.30","Health Department"
"EPIDEMIOLOGIST II ","CL3412","96AFF6E349","$39,036.00","$41,110.25","$80,146.25","Health Department"
"EPIDEMIOLOGIST II ","CL3412","97EEBDA6D7","","$273.91","$273.91","Health Department"
"EPIDEMIOLOGIST II ","CL3412","A3AE2EDCED","$37,749.19","$38,854.59","$76,603.78","Health Department"
"EPIDEMIOLOGIST II ","CL3412","B41F7E5D52","$37,020.00","$18,488.63","$55,508.63","Health Department"
"EPIDEMIOLOGIST II ","CL3412","C1F3863A8B","$39,864.54","$10,434.00","$50,298.54","Health Department"
"EPIDEMIOLOGIST II ","CL3412","C3A44C0DE5","$7,507.68","","$7,507.68","Health Department"
"EPIDEMIOLOGIST II ","CL3412","C85BD72F05","","$12,247.56","$12,247.56","Health Department"
"EPIDEMIOLOGIST II ","CL3412","DA43F97E8A","$38,071.00","$39,204.98","$77,275.98","Health Department"
"EPIDEMIOLOGIST II ","CL3412","E2818FEAE8","$28,995.91","$38,461.59","$67,457.50","Health Department"
"EPIDEMIOLOGIST II ","CL3412","E82D045980","$36,708.00","$39,294.00","$76,002.00","Health Department"
"EPIDEMIOLOGIST II ","CL3412","EE2CFD0A1A","$44,491.51","","$44,491.51","Health Department"
"EPIDEMIOLOGIST III","CL3413","13CDA06498","$44,892.00","$48,326.71","$93,218.71","Health Department"
"EPIDEMIOLOGIST III","CL3413","30536D97BB","$44,567.29","$47,349.00","$91,916.29","Health Department"
"EPIDEMIOLOGIST III","CL3413","3061180DB2","$42,360.00","$44,484.00","$86,844.00","Health Department"
"EPIDEMIOLOGIST III","CL3413","3F781657E0","$37,604.26","$9,741.00","$47,345.26","Health Department"
"EPIDEMIOLOGIST III","CL3413","514D365EE2","$42,960.00","$46,158.00","$89,118.00","Health Department"
"EPIDEMIOLOGIST III","CL3413","88C522CD80","$44,436.00","$46,656.00","$91,092.00","Health Department"
"EPIDEMIOLOGIST III","CL3413","B22449234A","$40,176.00","$42,180.00","$82,356.00","Health Department"
"EPIDEMIOLOGIST III","CL3413","C1F3863A8B","","$33,543.10","$33,543.10","Health Department"
"EPIDEMIOLOGIST III","CL3413","F2026FF50E","$50,020.00","$51,468.00","$101,488.00","Health Department"
"GRANTS/CONTRACTS OFR I","CL0421","0ACE58B96D","$42,752.00","$45,364.00","$88,116.00","Health Department"
"GRANTS/CONTRACTS OFR II ","CL0422","FF129A227E","$58,087.80","$61,936.00","$120,023.80","Health Department"
"HCF CONSTRUCTION INSPECTOR","CL2046","BEAA5795DE","$36,338.70","$47,100.00","$83,438.70","Health Department"
"HCF FIRE SAFETY SURV II ","CL3519","46B9430EDC","$48,480.00","$50,904.00","$99,384.00","Health Department"
"HCF FIRE SAFETY SURV II ","CL3519","73A6C5C6C2","$48,480.00","$50,904.00","$99,384.00","Health Department"
"HCF FIRE SAFETY SURV II ","CL3519","DEDCC9725F","$41,543.00","$44,919.57","$86,462.57","Health Department"
"HCF PLANS REVIEWER","CL2047","C7A8AB7F0A","$36,311.53","$50,400.00","$86,711.53","Health Department"
"HEALTH EDUCATION SPEC II","CL3429","583BE526B3","$19,578.00","","$19,578.00","Health Department"
"HLTH CARE FAC ENG/ARCH","CL2048","705E4C7262","$64,973.50","$67,416.00","$132,389.50","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","10AE92ADCD","$47,952.00","$50,352.00","$98,304.00","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","1780037CA4","$47,472.00","$50,522.03","$97,994.03","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","1924CFC528","$42,742.33","","$42,742.33","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","2F984FBBFB","$43,716.76","$46,869.38","$90,586.14","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","317516DCF2","$47,628.00","$50,271.45","$97,899.45","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","331AA53D8D","$9,967.48","$44,675.77","$54,643.25","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","34A32027A1","$42,335.26","$46,648.00","$88,983.26","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","6830FC473D","$44,896.76","$47,100.00","$91,996.76","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","782AC50DA1","$44,693.00","$51,192.00","$95,885.00","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","7E6D2A421F","$45,248.93","$47,162.27","$92,411.20","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","90D096CA2A","$46,088.27","$48,948.00","$95,036.27","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","9D8A4EFFF4","$5,558.86","","$5,558.86","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","B4351B2824","$44,457.52","$47,700.00","$92,157.52","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","BAA9A6F449","$31,233.64","$46,260.02","$77,493.66","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","E4E6672207","$47,628.00","$50,004.00","$97,632.00","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","F21A030A0F","$52,752.00","$55,392.00","$108,144.00","Health Department"
"HLTH CARE FAC SURVYR II ","CL3512","F704334794","$44,834.63","$42,359.15","$87,193.78","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","11DF8F5181","$4,570.91","","$4,570.91","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","331AA53D8D","$10,473.91","","$10,473.91","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","3A3543AC06","$58,788.00","$62,728.00","$121,516.00","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","4FD7340571","$51,025.02","$54,020.00","$105,045.02","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","694178DEAF","$53,946.00","$55,860.00","$109,806.00","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","782AC50DA1","$4,263.00","","$4,263.00","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","7DE0C0FF1A","$50,784.00","$53,328.00","$104,112.00","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","80092A0F0D","$53,388.61","$24,668.91","$78,057.52","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","9D8A4EFFF4","$43,690.48","$52,348.00","$96,038.48","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","9FE414D36F","$50,584.00","$53,068.00","$103,652.00","Health Department"
"HLTH CARE FAC SURVYR III","CL3513","EE49FD1BEE","$52,976.66","$55,331.27","$108,307.93","Health Department"
"HUMAN RESOURCE DIRECTOR I ","CL0805","F7BF72CBBD","$70,101.63","$74,568.42","$144,670.05","Health Department"
"HUMAN RESOURCE OFFICER I","CL0803","E874E5F8D8","","$25,109.00","$25,109.00","Health Department"
"HUMAN RESOURCE TECH II","CL0801","E874E5F8D8","","$13,664.00","$13,664.00","Health Department"
"HUMAN RESOURCE TECH II","CL0802","E874E5F8D8","$39,036.00","","$39,036.00","Health Department"
"HUMAN RESOURCE TECH III ","CL0802","E874E5F8D8","","$3,416.00","$3,416.00","Health Department"
"HUMAN SVC PRGM ADMIN I","CL4031","7AD8006AC8","$32,755.02","$34,332.00","$67,087.02","Health Department"
"HUMAN SVC PRGM ADMIN I","CL4031","C46587A55E","$37,236.00","$39,096.00","$76,332.00","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","0E49C69494","","$28,281.24","$28,281.24","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","5B8E0DEE99","$38,832.00","$4,170.28","$43,002.28","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","8CB526D4E4","$39,574.07","$41,197.49","$80,771.56","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","97EEBDA6D7","","$21,410.09","$21,410.09","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","98C688615A","$39,690.00","$44,604.00","$84,294.00","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","A1E1875444","$36,324.00","$38,136.00","$74,460.00","Health Department"
"HUMAN SVC PRGM ADMIN II ","CL4032","A361A6C2D1","$19,380.00","$21,020.70","$40,400.70","Health Department"
